Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Total_Trans_Amt_per_Transaction,Spend_Efficiency
46,4,28,6,3,4,3206.0,0,3206.0,1.065,3253,72,0.532,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,45.18055555555556,0.023061654135338346
55,1,49,4,3,3,28751.0,2158,26593.0,0.536,1502,34,0.789,0.075,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,44.1764705882353,0.011864583333333333
55,1,47,3,3,3,2938.0,1995,943.0,0.514,1352,30,0.429,0.679,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,45.06666666666667,0.011157742402315485
31,0,25,5,2,2,5715.0,1741,3974.0,0.816,2324,67,1.03,0.305,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,34.6865671641791,0.022865746549560854
55,3,36,3,2,1,2111.0,1209,902.0,0.594,2803,61,0.605,0.573,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,45.950819672131146,0.012651536312849161
36,2,31,3,2,5,11862.0,2282,9580.0,0.837,2576,74,0.85,0.192,0,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,34.810810810810814,0.023372830188679243
34,2,36,3,3,2,2791.0,2160,631.0,0.825,2214,56,0.6,0.774,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,39.535714285714285,0.020352422907488985
33,1,36,3,2,4,6551.0,1440,5111.0,0.629,2429,77,0.453,0.22,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,31.545454545454547,0.0193268156424581
30,2,16,5,3,5,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436,0,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,38.82608695652174,0.016672489082969432
54,2,36,5,3,0,1854.0,1528,326.0,0.444,1307,39,0.393,0.824,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,33.51282051282051,0.01286478454680535
53,2,43,6,1,3,6704.0,1354,5350.0,0.411,1331,30,0.364,0.202,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,44.36666666666667,0.009059515062454077
59,0,36,5,3,3,34516.0,1494,33022.0,1.229,3259,65,0.585,0.043,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,50.13846153846154,0.024032791817087847
41,2,32,6,3,2,5489.0,1513,3976.0,0.87,4085,65,0.548,0.276,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,62.84615384615385,0.013626506024096385
45,3,36,3,1,1,10619.0,607,10012.0,0.883,4074,65,0.477,0.057,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,62.676923076923075,0.013866876057018604
50,2,40,5,3,3,2481.0,1287,1194.0,0.465,1825,51,0.821,0.519,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,35.78431372549019,0.01264125799573561
57,2,47,4,4,1,5100.0,1970,3130.0,0.371,1032,26,0.368,0.386,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,39.69230769230769,0.009117202268431001
63,0,49,5,4,3,5905.0,726,5179.0,0.85,3982,65,0.857,0.123,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,61.261538461538464,0.01365208796639486
35,3,30,3,3,2,9293.0,0,9293.0,0.897,2314,59,1.034,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,39.220338983050844,0.022302149178255376
35,3,25,5,3,3,5240.0,1451,3789.0,1.198,2172,38,0.81,0.277,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,57.1578947368421,0.020599095022624435
53,3,40,6,2,5,4182.0,741,3441.0,0.885,1297,24,1.182,0.177,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,54.041666666666664,0.016078728236184708
33,4,24,6,2,2,9857.0,0,9857.0,0.699,3448,103,0.635,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,33.47572815533981,0.02027513376513658
38,2,33,3,1,4,20117.0,1226,18891.0,1.4,2906,58,1.0,0.061,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,50.10344827586207,0.02739541160593792
31,0,22,3,2,3,6012.0,0,6012.0,0.968,2801,72,0.674,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38.90277777777778,0.024258962756700312
37,2,27,4,2,4,6369.0,0,6369.0,1.454,2675,47,1.136,0.0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,56.91489361702128,0.025105804555473916
36,1,30,4,2,5,13005.0,2152,10853.0,1.424,3023,53,0.767,0.165,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,57.0377358490566,0.024535760728218465
39,3,36,3,2,3,1575.0,592,983.0,0.236,644,15,0.154,0.376,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,42.93333333333333,0.005371775417298938
58,0,39,5,3,3,6679.0,1207,5472.0,0.538,1649,29,0.381,0.181,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,56.86206896551724,0.00929797377830751
39,1,34,6,3,5,6458.0,1802,4656.0,0.923,2315,49,0.581,0.279,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,47.244897959183675,0.01913155668358714
61,0,48,3,2,4,20803.0,1446,19357.0,0.736,2073,43,0.654,0.07,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,48.2093023255814,0.014956521739130434
34,4,26,3,2,4,5540.0,1240,4300.0,0.843,1524,31,0.824,0.224,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,49.16129032258065,0.01680578778135048
55,3,36,4,3,4,2801.0,2403,398.0,0.884,1526,44,1.0,0.858,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,34.68181818181818,0.024774522292993633
50,2,40,4,3,5,2419.0,2380,39.0,0.695,4099,73,0.659,0.984,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,56.15068493150685,0.01216083413231064
33,3,24,6,3,3,5156.0,1427,3729.0,0.48,2057,54,0.421,0.277,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,38.092592592592595,0.012278540975840833
48,1,36,6,4,4,14228.0,1953,12275.0,0.651,1970,51,0.645,0.137,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,38.627450980392155,0.016428005937654627
63,0,51,3,3,4,10257.0,1021,9236.0,0.467,1508,30,0.429,0.1,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,50.266666666666666,0.00910923276983095
54,3,44,2,1,5,3032.0,0,3032.0,0.949,1037,14,2.5,0.0,1,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,74.07142857142857,0.01264129400570885
41,4,36,2,3,5,1438.3,312,1126.3,0.657,1786,26,0.733,0.217,1,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,68.6923076923077,0.009427152317880796
51,3,45,5,2,4,32096.0,0,32096.0,0.766,2619,69,0.917,0.0,0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,37.95652173913044,0.01966294642857143
54,2,46,5,3,2,3014.0,794,2220.0,0.5,1488,30,0.579,0.263,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,49.6,0.009881422924901186
47,4,36,3,3,3,5762.0,1890,3872.0,0.938,3814,88,0.66,0.328,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,43.34090909090909,0.02115427985648385
52,3,45,5,1,3,2555.0,1701,854.0,1.492,3127,45,1.25,0.666,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,69.4888888888889,0.021166456494325345
34,5,28,3,3,2,34516.0,1731,32785.0,0.605,2421,63,0.575,0.05,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,38.42857142857143,0.015344202898550723
64,0,54,4,3,2,2140.0,1361,779.0,0.46,1280,34,1.0,0.636,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,37.64705882352941,0.011902587519025875
62,1,43,3,1,1,4760.0,0,4760.0,0.564,1459,20,0.538,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,72.95,0.007626774847870181
38,1,27,6,2,5,26372.0,1365,25007.0,1.394,2291,56,1.0,0.052,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,40.910714285714285,0.03326118449083937
52,2,43,5,2,2,8203.0,654,7549.0,0.588,2910,63,0.909,0.08,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,46.19047619047619,0.012460141271442987
35,2,24,5,2,3,2655.0,1527,1128.0,0.715,1921,26,0.444,0.575,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,73.88461538461539,0.009548022598870056
35,2,27,6,2,2,13655.0,1048,12607.0,0.509,2383,59,0.595,0.077,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,40.389830508474574,0.012297706797706798
54,1,48,6,1,5,12169.0,1935,10234.0,0.435,1599,38,0.652,0.159,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,42.078947368421055,0.01009773976786805
35,3,17,6,1,1,2956.0,1823,1133.0,0.969,2144,58,0.812,0.617,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,36.96551724137931,0.025523160762942778
35,0,18,6,2,3,2598.0,1645,953.0,0.765,2483,59,0.903,0.633,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,42.08474576271186,0.017755704169944927
36,3,36,5,2,2,10566.0,726,9840.0,0.893,2156,64,1.207,0.069,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,33.6875,0.025744144144144145
33,3,36,6,1,2,8232.0,2259,5973.0,1.158,2849,67,1.31,0.274,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,42.52238805970149,0.026606995884773662
53,1,44,5,2,1,26365.0,680,25685.0,0.498,3411,68,0.789,0.026,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,50.161764705882355,0.00973383156079333
37,1,29,5,3,0,4671.0,1933,2738.0,0.986,2468,58,0.706,0.414,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.55172413793103,0.02263974663499604
35,3,28,4,3,2,14869.0,0,14869.0,1.624,2753,48,1.087,0.0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,57.354166666666664,0.027830060692609786
59,1,36,6,2,2,2300.0,1965,335.0,0.596,1693,27,0.688,0.854,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,62.7037037037037,0.009355813953488373
47,1,28,6,1,4,2797.0,1802,995.0,0.675,3525,63,0.75,0.644,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,55.95238095238095,0.011852006688963213
48,3,30,5,2,1,2657.0,2115,542.0,0.688,3580,77,0.711,0.796,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,46.493506493506494,0.014486190866830733
58,2,46,6,1,3,9149.0,1806,7343.0,0.35,1220,36,0.333,0.197,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,33.888888888888886,0.010031847133757961
55,2,36,5,2,3,2629.0,1476,1153.0,0.537,1725,41,0.414,0.561,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,42.073170731707314,0.012467157417893546
37,2,17,6,3,3,3176.0,0,3176.0,0.652,2298,67,0.457,0.0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,34.298507462686565,0.018471035940803383
57,2,42,6,1,0,21875.0,2517,19358.0,0.409,1327,31,0.409,0.115,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,42.806451612903224,0.009336524300441826
60,2,41,5,2,4,3007.0,1664,1343.0,0.34,1475,31,0.632,0.553,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,47.58064516129032,0.006998671978751661
50,1,40,4,2,4,17404.0,1745,15659.0,0.54,4491,78,0.66,0.1,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,57.57692307692308,0.009218647406434669
56,2,51,5,6,3,2863.0,2517,346.0,0.583,1458,39,0.696,0.879,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,37.38461538461539,0.015188376753507012
48,3,37,5,1,2,34516.0,2429,32087.0,0.742,3205,57,0.727,0.07,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,56.228070175438596,0.012965665236051502
40,4,30,4,1,1,13919.0,1266,12653.0,0.438,3699,67,0.523,0.091,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,55.208955223880594,0.007792352628783856
48,3,39,4,4,3,18672.0,2517,16155.0,0.799,1126,35,0.591,0.135,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,32.17142857142857,0.024086993970714902
50,1,36,6,2,2,4204.0,499,3705.0,0.635,4740,67,0.523,0.119,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,70.74626865671642,0.008850634491366756
61,1,36,3,2,4,6859.0,2489,4370.0,0.65,1617,26,1.0,0.363,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,62.19230769230769,0.010286062081558125
36,2,30,6,3,3,16050.0,1480,14570.0,1.326,3215,56,0.806,0.092,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,57.410714285714285,0.022701314582696426
46,5,32,5,2,2,34516.0,1024,33492.0,0.72,2436,71,0.651,0.03,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34.309859154929576,0.020390905464698843
28,0,36,3,3,3,16766.0,1535,15231.0,1.042,3093,77,0.878,0.092,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,40.16883116883117,0.025310410094637224
49,5,30,3,2,1,20895.0,1808,19087.0,0.572,3210,65,0.667,0.087,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,49.38461538461539,0.011352671755725189
44,4,38,6,3,3,7881.0,2517,5364.0,0.738,3068,77,0.711,0.319,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,39.84415584415584,0.018068680445151034
57,5,50,4,2,3,13427.0,0,13427.0,0.521,1337,27,0.588,0.0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,49.51851851851852,0.010313049853372435
37,2,36,3,3,2,2281.0,1677,604.0,1.027,2735,58,1.071,0.735,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,47.1551724137931,0.02132688865019692
57,2,52,6,2,4,10974.0,0,10974.0,0.591,1327,26,1.0,0.0,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,51.03846153846154,0.011356984478935697
33,1,36,1,3,4,8925.0,168,8757.0,0.447,741,10,0.429,0.019,1,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,74.1,0.005952063914780294
46,2,40,4,1,3,5265.0,0,5265.0,0.524,3281,68,0.744,0.0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,48.25,0.010639593908629442
45,2,36,6,4,3,17156.0,2517,14639.0,0.717,1142,33,0.32,0.147,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,34.60606060606061,0.02013702127659574
